workload,model_label,model,hardware_profile,hardware_label,request_wall_s,network_s,tokenization_s,inference_s,postprocess_s,total_latency_s,input_tokens,output_tokens,total_tokens,cpu_energy_j,gpu_energy_j,gpu_idle_power_w_used,net_gpu_energy_j,total_energy_j,api_cost_usd,energy_cost_usd,hardware_cost_usd,total_cost_usd,cost_per_1k_tokens_usd,energy_j_per_1k_tokens,active_device_energy_j,active_device_energy_j_per_1k_tokens,accuracy,series_label
chat,Qwen 3.5 9B,qwen3.5:9b,cpu,CPU / num_gpu=0,14.606734515200014,0.00324924990001434,1.1832278953,13.420257369999998,4.482899953472952e-06,14.606738998099967,56.2,96.0,152.2,899.421424909529,679.0156161928076,46.69138954248366,0.0,1578.4370411023365,0.0,7.892185205511684e-05,0.0,7.892185205511684e-05,0.0005189337612051,10378.675224103008,899.421424909529,5914.721106641616,,Qwen 3.5 9B | CPU / num_gpu=0
chat,Qwen 3.5 9B,qwen3.5:9b,gpu,A100 40GB / Ollama GPU,1.6886527011999533,0.00257770579995328,0.0692719282,1.6168030672,2.182100024583633e-06,1.688654883299978,56.2,96.0,152.2,12.507829107291851,274.13515673847735,46.69138954248366,194.8187378011167,286.6429858457692,0.0,1.433214929228846e-05,0.0,1.433214929228846e-05,9.416127255432404e-05,1883.2254510865246,194.8187378011167,1281.0465805688502,,Qwen 3.5 9B | A100 40GB / Ollama GPU
classification,Gemma 3 4B,gemma3:4b,cpu,CPU / num_gpu=0,0.7348418089999882,0.0026730658124881437,0.237036433,0.4951323101875,6.987562500171407e-06,0.7348487965624884,64.75,3.25,68.0,24.459053020792208,31.4213289971932,46.69138954248366,0.0,55.880382017985404,0.0,2.7940191008992704e-06,0.0,2.7940191008992704e-06,4.1046831658295e-05,820.9366331659,24.459053020792208,359.1520190216881,0.75,Gemma 3 4B | CPU / num_gpu=0
classification,Gemma 3 4B,gemma3:4b,gpu,A100 40GB / Ollama GPU,0.4639678805624783,0.0020809103124782373,0.0196201181875,0.4422668520625,5.890187480872555e-06,0.46397377074995916,64.75,3.25,68.0,2.49777020938769,25.444688120219432,46.69138954248366,3.3115067438243724,27.942458329607124,0.0,1.397122916480356e-06,0.0,1.397122916480356e-06,2.060035057212489e-05,412.0070114424978,3.3115067438243724,49.41658609397325,0.75,Gemma 3 4B | A100 40GB / Ollama GPU
classification,Llama 3.2 3B,llama3.2:3b,cpu,CPU / num_gpu=0,0.4267658260625637,0.0018378866250637,0.188057929375,0.23687001006249997,5.808250023164874e-06,0.4267716343125869,72.625,2.5,75.125,15.803708131111277,18.218496948090685,46.69138954248366,0.0,34.02220507920196,0.0,1.701110253960098e-06,0.0,1.701110253960098e-06,2.2544473049773855e-05,450.8894609954771,15.803708131111277,209.09646060960264,0.5,Llama 3.2 3B | CPU / num_gpu=0
classification,Llama 3.2 3B,llama3.2:3b,gpu,A100 40GB / Ollama GPU,0.2213567575000752,0.0017650642500751563,0.0124331188125,0.20715857443749996,6.973187510084244e-06,0.22136373068758528,72.625,2.375,75.0,1.1227215014848424,17.361507917276274,46.69138954248366,6.711564263506687,18.484229418761117,0.0,9.242114709380558e-07,0.0,9.242114709380558e-07,1.2345694451713031e-05,246.91388903426062,6.711564263506687,89.76161236526984,0.6875,Llama 3.2 3B | A100 40GB / Ollama GPU
classification,Mistral Small 3.2 24B,mistral-small3.2:24b,cpu,CPU / num_gpu=0,1.5732035485625886,0.0034354924375885314,1.14221441,0.427553646125,7.530249973797254e-06,1.5732110788125624,53.0,2.5,55.5,96.01819825955889,71.87018621306358,46.69138954248366,0.0,167.88838447262248,0.0,8.394419223631122e-06,0.0,8.394419223631122e-06,0.00015115521300585627,3023.1042601182817,96.01819825955889,1728.5890551904831,1.0,Mistral Small 3.2 24B | CPU / num_gpu=0
classification,Mistral Small 3.2 24B,mistral-small3.2:24b,gpu,A100 40GB / Ollama GPU,0.28631978656238743,0.0023927168123873874,0.0387412356875,0.2451858340625,5.695687463003196e-06,0.2863254822498504,53.0,2.5,55.5,1.5660834513862454,25.191634382808026,46.69138954248366,11.359251802409789,26.75771783419427,0.0,1.3378858917097135e-06,0.0,1.3378858917097135e-06,2.417827106309468e-05,483.5654212618936,11.359251802409789,205.42161107281922,1.0,Mistral Small 3.2 24B | A100 40GB / Ollama GPU
classification,Qwen 3.5 0.8B,qwen3.5:0.8b,cpu,CPU / num_gpu=0,4.797247428687484,0.0027100673749840937,0.22184274643750002,4.572694614875,4.992499995637445e-06,4.79725242118748,64.75,96.0,160.75,283.86063960404226,222.4528360542898,46.69138954248366,0.0,506.31347565833204,0.0,2.53156737829166e-05,0.0,2.53156737829166e-05,0.00015750635406988126,3150.127081398668,283.86063960404226,1766.1015159843164,0.0,Qwen 3.5 0.8B | CPU / num_gpu=0
classification,Qwen 3.5 0.8B,qwen3.5:0.8b,gpu,A100 40GB / Ollama GPU,0.8159150188124613,0.00255762518746125,0.046422174000000004,0.766935219625,7.741499985058908e-06,0.8159227603124464,64.75,96.0,160.75,7.7565422750273445,80.12351047829922,46.69138954248366,41.56658474403922,87.88005275332658,0.0,4.3940026376663285e-06,0.0,4.3940026376663285e-06,2.7341420403744072e-05,546.8284080748815,41.56658474403922,258.71890568201655,0.0,Qwen 3.5 0.8B | A100 40GB / Ollama GPU
